NAME,us,Year,Topic,Geo,Variable,Value,Display
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_028M,,B01001_028M
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_028MA,,B01001_028MA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_028MA,,B01001_028MA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_028MA,,B01001_028MA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_028MA,,B01001_028MA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_028MA,,B01001_028MA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_028MA,,B01001_028MA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_029E,,B01001_029E
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_029E,,B01001_029E
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_029E,,B01001_029E
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_029E,,B01001_029E
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_029E,,B01001_029E
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_029E,,B01001_029E
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_029EA,,B01001_029EA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_029EA,,B01001_029EA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_029EA,,B01001_029EA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_029EA,,B01001_029EA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_029EA,,B01001_029EA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_029EA,,B01001_029EA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_029M,,B01001_029M
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_029M,,B01001_029M
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_029M,,B01001_029M
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_029M,,B01001_029M
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_029M,,B01001_029M
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_029M,,B01001_029M
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_029MA,,B01001_029MA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_029MA,,B01001_029MA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_029MA,,B01001_029MA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_029MA,,B01001_029MA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_029MA,,B01001_029MA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_029MA,,B01001_029MA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_030E,,B01001_030E
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_030E,,B01001_030E
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_030E,,B01001_030E
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_030E,,B01001_030E
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_030E,,B01001_030E
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_030E,,B01001_030E
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_030EA,,B01001_030EA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_030EA,,B01001_030EA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_030EA,,B01001_030EA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_030EA,,B01001_030EA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_030EA,,B01001_030EA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_030EA,,B01001_030EA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_030M,,B01001_030M
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_030M,,B01001_030M
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_030M,,B01001_030M
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_030M,,B01001_030M
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_030M,,B01001_030M
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_030M,,B01001_030M
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_030MA,,B01001_030MA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_030MA,,B01001_030MA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_030MA,,B01001_030MA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_030MA,,B01001_030MA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_030MA,,B01001_030MA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_030MA,,B01001_030MA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_031E,,B01001_031E
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_031E,,B01001_031E
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_031E,,B01001_031E
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_031E,,B01001_031E
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_031E,,B01001_031E
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_031E,,B01001_031E
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_031EA,,B01001_031EA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_031EA,,B01001_031EA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_031EA,,B01001_031EA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_031EA,,B01001_031EA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_031EA,,B01001_031EA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_031EA,,B01001_031EA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_031M,,B01001_031M
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_031M,,B01001_031M
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_031M,,B01001_031M
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_031M,,B01001_031M
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_031M,,B01001_031M
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_031M,,B01001_031M
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_031MA,,B01001_031MA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_031MA,,B01001_031MA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_031MA,,B01001_031MA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_031MA,,B01001_031MA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_031MA,,B01001_031MA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_031MA,,B01001_031MA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_032E,,B01001_032E
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_032E,,B01001_032E
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_032E,,B01001_032E
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_032E,,B01001_032E
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_032E,,B01001_032E
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_032E,,B01001_032E
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_032EA,,B01001_032EA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_032EA,,B01001_032EA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_032EA,,B01001_032EA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_032EA,,B01001_032EA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_032EA,,B01001_032EA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_032EA,,B01001_032EA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_032M,,B01001_032M
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_032M,,B01001_032M
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_032M,,B01001_032M
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_032M,,B01001_032M
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_032M,,B01001_032M
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_032M,,B01001_032M
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_032MA,,B01001_032MA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_032MA,,B01001_032MA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_032MA,,B01001_032MA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_032MA,,B01001_032MA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_032MA,,B01001_032MA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_032MA,,B01001_032MA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_033E,,B01001_033E
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_033E,,B01001_033E
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_033E,,B01001_033E
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_033E,,B01001_033E
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_033E,,B01001_033E
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_033E,,B01001_033E
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_033EA,,B01001_033EA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_033EA,,B01001_033EA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_033EA,,B01001_033EA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_033EA,,B01001_033EA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_033EA,,B01001_033EA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_033EA,,B01001_033EA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_033M,,B01001_033M
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_033M,,B01001_033M
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_033M,,B01001_033M
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_033M,,B01001_033M
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_033M,,B01001_033M
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_033M,,B01001_033M
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_033MA,,B01001_033MA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_033MA,,B01001_033MA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_033MA,,B01001_033MA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_033MA,,B01001_033MA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_033MA,,B01001_033MA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_033MA,,B01001_033MA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_034E,,B01001_034E
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_034E,,B01001_034E
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_034E,,B01001_034E
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_034E,,B01001_034E
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_034E,,B01001_034E
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_034E,,B01001_034E
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_034EA,,B01001_034EA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_034EA,,B01001_034EA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_034EA,,B01001_034EA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_034EA,,B01001_034EA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_034EA,,B01001_034EA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_034EA,,B01001_034EA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_034M,,B01001_034M
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_034M,,B01001_034M
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_034M,,B01001_034M
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_034M,,B01001_034M
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_034M,,B01001_034M
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_034M,,B01001_034M
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_034MA,,B01001_034MA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_034MA,,B01001_034MA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_034MA,,B01001_034MA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_034MA,,B01001_034MA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_034MA,,B01001_034MA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_034MA,,B01001_034MA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_035E,,B01001_035E
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_035E,,B01001_035E
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_035E,,B01001_035E
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_035E,,B01001_035E
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_035E,,B01001_035E
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_035E,,B01001_035E
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_035EA,,B01001_035EA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_035EA,,B01001_035EA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_035EA,,B01001_035EA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_035EA,,B01001_035EA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_035EA,,B01001_035EA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_035EA,,B01001_035EA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_035M,,B01001_035M
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_035M,,B01001_035M
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_035M,,B01001_035M
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_035M,,B01001_035M
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_035M,,B01001_035M
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_035M,,B01001_035M
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_035MA,,B01001_035MA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_035MA,,B01001_035MA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_035MA,,B01001_035MA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_035MA,,B01001_035MA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_035MA,,B01001_035MA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_035MA,,B01001_035MA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_036E,,B01001_036E
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_036E,,B01001_036E
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_036E,,B01001_036E
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_036E,,B01001_036E
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_036E,,B01001_036E
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_036E,,B01001_036E
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_036EA,,B01001_036EA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_036EA,,B01001_036EA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_036EA,,B01001_036EA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_036EA,,B01001_036EA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_036EA,,B01001_036EA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_036EA,,B01001_036EA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_036M,,B01001_036M
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_036M,,B01001_036M
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_036M,,B01001_036M
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_036M,,B01001_036M
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_036M,,B01001_036M
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_036M,,B01001_036M
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_036MA,,B01001_036MA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_036MA,,B01001_036MA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_036MA,,B01001_036MA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_036MA,,B01001_036MA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_036MA,,B01001_036MA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_036MA,,B01001_036MA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_037E,,B01001_037E
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_037E,,B01001_037E
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_037E,,B01001_037E
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_037E,,B01001_037E
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_037E,,B01001_037E
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_037E,,B01001_037E
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_037EA,,B01001_037EA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_037EA,,B01001_037EA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_037EA,,B01001_037EA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_037EA,,B01001_037EA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_037EA,,B01001_037EA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_037EA,,B01001_037EA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_037M,,B01001_037M
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_037M,,B01001_037M
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_037M,,B01001_037M
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_037M,,B01001_037M
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_037M,,B01001_037M
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_037M,,B01001_037M
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_037MA,,B01001_037MA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_037MA,,B01001_037MA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_037MA,,B01001_037MA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_037MA,,B01001_037MA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_037MA,,B01001_037MA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_037MA,,B01001_037MA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_038E,,B01001_038E
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_038E,,B01001_038E
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_038E,,B01001_038E
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_038E,,B01001_038E
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_038E,,B01001_038E
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_038E,,B01001_038E
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_038EA,,B01001_038EA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_038EA,,B01001_038EA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_038EA,,B01001_038EA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_038EA,,B01001_038EA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_038EA,,B01001_038EA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_038EA,,B01001_038EA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_038M,,B01001_038M
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_038M,,B01001_038M
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_038M,,B01001_038M
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_038M,,B01001_038M
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_038M,,B01001_038M
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_038M,,B01001_038M
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_038MA,,B01001_038MA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_038MA,,B01001_038MA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_038MA,,B01001_038MA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_038MA,,B01001_038MA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_038MA,,B01001_038MA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_038MA,,B01001_038MA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_039E,,B01001_039E
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_039E,,B01001_039E
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_039E,,B01001_039E
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_039E,,B01001_039E
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_039E,,B01001_039E
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_039E,,B01001_039E
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_039EA,,B01001_039EA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_039EA,,B01001_039EA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_039EA,,B01001_039EA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_039EA,,B01001_039EA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_039EA,,B01001_039EA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_039EA,,B01001_039EA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_039M,,B01001_039M
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_039M,,B01001_039M
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_039M,,B01001_039M
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_039M,,B01001_039M
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_039M,,B01001_039M
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_039M,,B01001_039M
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_039MA,,B01001_039MA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_039MA,,B01001_039MA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_039MA,,B01001_039MA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_039MA,,B01001_039MA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_039MA,,B01001_039MA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_039MA,,B01001_039MA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_040E,,B01001_040E
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_040E,,B01001_040E
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_040E,,B01001_040E
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_040E,,B01001_040E
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_040E,,B01001_040E
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_040E,,B01001_040E
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_040EA,,B01001_040EA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_040EA,,B01001_040EA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_040EA,,B01001_040EA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_040EA,,B01001_040EA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_040EA,,B01001_040EA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_040EA,,B01001_040EA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_040M,,B01001_040M
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_040M,,B01001_040M
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_040M,,B01001_040M
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_040M,,B01001_040M
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_040M,,B01001_040M
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_040M,,B01001_040M
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_040MA,,B01001_040MA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_040MA,,B01001_040MA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_040MA,,B01001_040MA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_040MA,,B01001_040MA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_040MA,,B01001_040MA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_040MA,,B01001_040MA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_041E,,B01001_041E
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_041E,,B01001_041E
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_041E,,B01001_041E
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_041E,,B01001_041E
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_041E,,B01001_041E
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_041E,,B01001_041E
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_041EA,,B01001_041EA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_041EA,,B01001_041EA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_041EA,,B01001_041EA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_041EA,,B01001_041EA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_041EA,,B01001_041EA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_041EA,,B01001_041EA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_041M,,B01001_041M
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_041M,,B01001_041M
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_041M,,B01001_041M
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_041M,,B01001_041M
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_041M,,B01001_041M
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_041M,,B01001_041M
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_041MA,,B01001_041MA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_041MA,,B01001_041MA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_041MA,,B01001_041MA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_041MA,,B01001_041MA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_041MA,,B01001_041MA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_041MA,,B01001_041MA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_042E,,B01001_042E
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_042E,,B01001_042E
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_042E,,B01001_042E
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_042E,,B01001_042E
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_042E,,B01001_042E
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_042E,,B01001_042E
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_042EA,,B01001_042EA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_042EA,,B01001_042EA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_042EA,,B01001_042EA
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_042EA,,B01001_042EA
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_042EA,,B01001_042EA
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_042EA,,B01001_042EA
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_042M,,B01001_042M
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_042M,,B01001_042M
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_042M,,B01001_042M
United States,1,2021,Hispanic/Latino Origin (full),US,B01001_042M,,B01001_042M
United States,1,2022,Hispanic/Latino Origin (full),US,B01001_042M,,B01001_042M
United States,1,2023,Hispanic/Latino Origin (full),US,B01001_042M,,B01001_042M
United States,1,2018,Hispanic/Latino Origin (full),US,B01001_042MA,,B01001_042MA
United States,1,2019,Hispanic/Latino Origin (full),US,B01001_042MA,,B01001_042MA
United States,1,2020,Hispanic/Latino Origin (full),US,B01001_042MA,,B01001_042MA
