NAME,us,Year,Topic,Geo,Variable,Value,Display
United States,1,2020,Sex by Age (full),US,B01001_031M,4959.0,B01001_031M
United States,1,2021,Sex by Age (full),US,B01001_031M,5238.0,B01001_031M
United States,1,2022,Sex by Age (full),US,B01001_031M,5213.0,B01001_031M
United States,1,2023,Sex by Age (full),US,B01001_031M,5540.0,B01001_031M
United States,1,2018,Sex by Age (full),US,B01001_031MA,,B01001_031MA
United States,1,2019,Sex by Age (full),US,B01001_031MA,,B01001_031MA
United States,1,2020,Sex by Age (full),US,B01001_031MA,,B01001_031MA
United States,1,2021,Sex by Age (full),US,B01001_031MA,,B01001_031MA
United States,1,2022,Sex by Age (full),US,B01001_031MA,,B01001_031MA
United States,1,2023,Sex by Age (full),US,B01001_031MA,,B01001_031MA
United States,1,2018,Sex by Age (full),US,B01001_032E,2233686.0,B01001_032E
United States,1,2019,Sex by Age (full),US,B01001_032E,2212618.0,B01001_032E
United States,1,2020,Sex by Age (full),US,B01001_032E,2177131.0,B01001_032E
United States,1,2021,Sex by Age (full),US,B01001_032E,2168299.0,B01001_032E
United States,1,2022,Sex by Age (full),US,B01001_032E,2208387.0,B01001_032E
United States,1,2023,Sex by Age (full),US,B01001_032E,2138956.0,B01001_032E
United States,1,2018,Sex by Age (full),US,B01001_032EA,,B01001_032EA
United States,1,2019,Sex by Age (full),US,B01001_032EA,,B01001_032EA
United States,1,2020,Sex by Age (full),US,B01001_032EA,,B01001_032EA
United States,1,2021,Sex by Age (full),US,B01001_032EA,,B01001_032EA
United States,1,2022,Sex by Age (full),US,B01001_032EA,,B01001_032EA
United States,1,2023,Sex by Age (full),US,B01001_032EA,,B01001_032EA
United States,1,2018,Sex by Age (full),US,B01001_032M,12422.0,B01001_032M
United States,1,2019,Sex by Age (full),US,B01001_032M,11682.0,B01001_032M
United States,1,2020,Sex by Age (full),US,B01001_032M,13788.0,B01001_032M
United States,1,2021,Sex by Age (full),US,B01001_032M,11588.0,B01001_032M
United States,1,2022,Sex by Age (full),US,B01001_032M,13108.0,B01001_032M
United States,1,2023,Sex by Age (full),US,B01001_032M,13671.0,B01001_032M
United States,1,2018,Sex by Age (full),US,B01001_032MA,,B01001_032MA
United States,1,2019,Sex by Age (full),US,B01001_032MA,,B01001_032MA
United States,1,2020,Sex by Age (full),US,B01001_032MA,,B01001_032MA
United States,1,2021,Sex by Age (full),US,B01001_032MA,,B01001_032MA
United States,1,2022,Sex by Age (full),US,B01001_032MA,,B01001_032MA
United States,1,2023,Sex by Age (full),US,B01001_032MA,,B01001_032MA
United States,1,2018,Sex by Age (full),US,B01001_033E,2197730.0,B01001_033E
United States,1,2019,Sex by Age (full),US,B01001_033E,2170437.0,B01001_033E
United States,1,2020,Sex by Age (full),US,B01001_033E,2155180.0,B01001_033E
United States,1,2021,Sex by Age (full),US,B01001_033E,2140703.0,B01001_033E
United States,1,2022,Sex by Age (full),US,B01001_033E,2192443.0,B01001_033E
United States,1,2023,Sex by Age (full),US,B01001_033E,2132462.0,B01001_033E
United States,1,2018,Sex by Age (full),US,B01001_033EA,,B01001_033EA
United States,1,2019,Sex by Age (full),US,B01001_033EA,,B01001_033EA
United States,1,2020,Sex by Age (full),US,B01001_033EA,,B01001_033EA
United States,1,2021,Sex by Age (full),US,B01001_033EA,,B01001_033EA
United States,1,2022,Sex by Age (full),US,B01001_033EA,,B01001_033EA
United States,1,2023,Sex by Age (full),US,B01001_033EA,,B01001_033EA
United States,1,2018,Sex by Age (full),US,B01001_033M,12827.0,B01001_033M
United States,1,2019,Sex by Age (full),US,B01001_033M,11474.0,B01001_033M
United States,1,2020,Sex by Age (full),US,B01001_033M,14521.0,B01001_033M
United States,1,2021,Sex by Age (full),US,B01001_033M,12102.0,B01001_033M
United States,1,2022,Sex by Age (full),US,B01001_033M,12749.0,B01001_033M
United States,1,2023,Sex by Age (full),US,B01001_033M,12948.0,B01001_033M
United States,1,2018,Sex by Age (full),US,B01001_033MA,,B01001_033MA
United States,1,2019,Sex by Age (full),US,B01001_033MA,,B01001_033MA
United States,1,2020,Sex by Age (full),US,B01001_033MA,,B01001_033MA
United States,1,2021,Sex by Age (full),US,B01001_033MA,,B01001_033MA
United States,1,2022,Sex by Age (full),US,B01001_033MA,,B01001_033MA
United States,1,2023,Sex by Age (full),US,B01001_033MA,,B01001_033MA
United States,1,2018,Sex by Age (full),US,B01001_034E,6418713.0,B01001_034E
United States,1,2019,Sex by Age (full),US,B01001_034E,6336834.0,B01001_034E
United States,1,2020,Sex by Age (full),US,B01001_034E,6307618.0,B01001_034E
United States,1,2021,Sex by Age (full),US,B01001_034E,6246357.0,B01001_034E
United States,1,2022,Sex by Age (full),US,B01001_034E,6438019.0,B01001_034E
United States,1,2023,Sex by Age (full),US,B01001_034E,6279335.0,B01001_034E
United States,1,2018,Sex by Age (full),US,B01001_034EA,,B01001_034EA
United States,1,2019,Sex by Age (full),US,B01001_034EA,,B01001_034EA
United States,1,2020,Sex by Age (full),US,B01001_034EA,,B01001_034EA
United States,1,2021,Sex by Age (full),US,B01001_034EA,,B01001_034EA
United States,1,2022,Sex by Age (full),US,B01001_034EA,,B01001_034EA
United States,1,2023,Sex by Age (full),US,B01001_034EA,,B01001_034EA
United States,1,2018,Sex by Age (full),US,B01001_034M,15941.0,B01001_034M
United States,1,2019,Sex by Age (full),US,B01001_034M,15159.0,B01001_034M
United States,1,2020,Sex by Age (full),US,B01001_034M,18243.0,B01001_034M
United States,1,2021,Sex by Age (full),US,B01001_034M,17147.0,B01001_034M
United States,1,2022,Sex by Age (full),US,B01001_034M,17629.0,B01001_034M
United States,1,2023,Sex by Age (full),US,B01001_034M,16420.0,B01001_034M
United States,1,2018,Sex by Age (full),US,B01001_034MA,,B01001_034MA
United States,1,2019,Sex by Age (full),US,B01001_034MA,,B01001_034MA
United States,1,2020,Sex by Age (full),US,B01001_034MA,,B01001_034MA
United States,1,2021,Sex by Age (full),US,B01001_034MA,,B01001_034MA
United States,1,2022,Sex by Age (full),US,B01001_034MA,,B01001_034MA
United States,1,2023,Sex by Age (full),US,B01001_034MA,,B01001_034MA
United States,1,2018,Sex by Age (full),US,B01001_035E,11200447.0,B01001_035E
United States,1,2019,Sex by Age (full),US,B01001_035E,11331857.0,B01001_035E
United States,1,2020,Sex by Age (full),US,B01001_035E,11411800.0,B01001_035E
United States,1,2021,Sex by Age (full),US,B01001_035E,11262567.0,B01001_035E
United States,1,2022,Sex by Age (full),US,B01001_035E,11099035.0,B01001_035E
United States,1,2023,Sex by Age (full),US,B01001_035E,11052805.0,B01001_035E
United States,1,2018,Sex by Age (full),US,B01001_035EA,,B01001_035EA
United States,1,2019,Sex by Age (full),US,B01001_035EA,,B01001_035EA
United States,1,2020,Sex by Age (full),US,B01001_035EA,,B01001_035EA
United States,1,2021,Sex by Age (full),US,B01001_035EA,,B01001_035EA
United States,1,2022,Sex by Age (full),US,B01001_035EA,,B01001_035EA
United States,1,2023,Sex by Age (full),US,B01001_035EA,,B01001_035EA
United States,1,2018,Sex by Age (full),US,B01001_035M,4008.0,B01001_035M
United States,1,2019,Sex by Age (full),US,B01001_035M,4400.0,B01001_035M
United States,1,2020,Sex by Age (full),US,B01001_035M,4464.0,B01001_035M
United States,1,2021,Sex by Age (full),US,B01001_035M,4362.0,B01001_035M
United States,1,2022,Sex by Age (full),US,B01001_035M,4512.0,B01001_035M
United States,1,2023,Sex by Age (full),US,B01001_035M,4066.0,B01001_035M
United States,1,2018,Sex by Age (full),US,B01001_035MA,,B01001_035MA
United States,1,2019,Sex by Age (full),US,B01001_035MA,,B01001_035MA
United States,1,2020,Sex by Age (full),US,B01001_035MA,,B01001_035MA
United States,1,2021,Sex by Age (full),US,B01001_035MA,,B01001_035MA
United States,1,2022,Sex by Age (full),US,B01001_035MA,,B01001_035MA
United States,1,2023,Sex by Age (full),US,B01001_035MA,,B01001_035MA
United States,1,2018,Sex by Age (full),US,B01001_036E,10817037.0,B01001_036E
United States,1,2019,Sex by Age (full),US,B01001_036E,10887110.0,B01001_036E
United States,1,2020,Sex by Age (full),US,B01001_036E,10998357.0,B01001_036E
United States,1,2021,Sex by Age (full),US,B01001_036E,11141071.0,B01001_036E
United States,1,2022,Sex by Age (full),US,B01001_036E,11181154.0,B01001_036E
United States,1,2023,Sex by Age (full),US,B01001_036E,11409091.0,B01001_036E
United States,1,2018,Sex by Age (full),US,B01001_036EA,,B01001_036EA
United States,1,2019,Sex by Age (full),US,B01001_036EA,,B01001_036EA
United States,1,2020,Sex by Age (full),US,B01001_036EA,,B01001_036EA
United States,1,2021,Sex by Age (full),US,B01001_036EA,,B01001_036EA
United States,1,2022,Sex by Age (full),US,B01001_036EA,,B01001_036EA
United States,1,2023,Sex by Age (full),US,B01001_036EA,,B01001_036EA
United States,1,2018,Sex by Age (full),US,B01001_036M,3633.0,B01001_036M
United States,1,2019,Sex by Age (full),US,B01001_036M,3818.0,B01001_036M
United States,1,2020,Sex by Age (full),US,B01001_036M,3857.0,B01001_036M
United States,1,2021,Sex by Age (full),US,B01001_036M,4057.0,B01001_036M
United States,1,2022,Sex by Age (full),US,B01001_036M,4495.0,B01001_036M
United States,1,2023,Sex by Age (full),US,B01001_036M,4249.0,B01001_036M
United States,1,2018,Sex by Age (full),US,B01001_036MA,,B01001_036MA
United States,1,2019,Sex by Age (full),US,B01001_036MA,,B01001_036MA
United States,1,2020,Sex by Age (full),US,B01001_036MA,,B01001_036MA
United States,1,2021,Sex by Age (full),US,B01001_036MA,,B01001_036MA
United States,1,2022,Sex by Age (full),US,B01001_036MA,,B01001_036MA
United States,1,2023,Sex by Age (full),US,B01001_036MA,,B01001_036MA
United States,1,2018,Sex by Age (full),US,B01001_037E,10387434.0,B01001_037E
United States,1,2019,Sex by Age (full),US,B01001_037E,10550321.0,B01001_037E
United States,1,2020,Sex by Age (full),US,B01001_037E,10687259.0,B01001_037E
United States,1,2021,Sex by Age (full),US,B01001_037E,10885210.0,B01001_037E
United States,1,2022,Sex by Age (full),US,B01001_037E,10869175.0,B01001_037E
United States,1,2023,Sex by Age (full),US,B01001_037E,11036796.0,B01001_037E
United States,1,2018,Sex by Age (full),US,B01001_037EA,,B01001_037EA
United States,1,2019,Sex by Age (full),US,B01001_037EA,,B01001_037EA
United States,1,2020,Sex by Age (full),US,B01001_037EA,,B01001_037EA
United States,1,2021,Sex by Age (full),US,B01001_037EA,,B01001_037EA
United States,1,2022,Sex by Age (full),US,B01001_037EA,,B01001_037EA
United States,1,2023,Sex by Age (full),US,B01001_037EA,,B01001_037EA
United States,1,2018,Sex by Age (full),US,B01001_037M,18846.0,B01001_037M
United States,1,2019,Sex by Age (full),US,B01001_037M,16910.0,B01001_037M
United States,1,2020,Sex by Age (full),US,B01001_037M,18642.0,B01001_037M
United States,1,2021,Sex by Age (full),US,B01001_037M,20251.0,B01001_037M
United States,1,2022,Sex by Age (full),US,B01001_037M,22739.0,B01001_037M
United States,1,2023,Sex by Age (full),US,B01001_037M,20357.0,B01001_037M
United States,1,2018,Sex by Age (full),US,B01001_037MA,,B01001_037MA
United States,1,2019,Sex by Age (full),US,B01001_037MA,,B01001_037MA
United States,1,2020,Sex by Age (full),US,B01001_037MA,,B01001_037MA
United States,1,2021,Sex by Age (full),US,B01001_037MA,,B01001_037MA
United States,1,2022,Sex by Age (full),US,B01001_037MA,,B01001_037MA
United States,1,2023,Sex by Age (full),US,B01001_037MA,,B01001_037MA
United States,1,2018,Sex by Age (full),US,B01001_038E,10067171.0,B01001_038E
United States,1,2019,Sex by Age (full),US,B01001_038E,10002861.0,B01001_038E
United States,1,2020,Sex by Age (full),US,B01001_038E,10034534.0,B01001_038E
United States,1,2021,Sex by Age (full),US,B01001_038E,10226931.0,B01001_038E
United States,1,2022,Sex by Age (full),US,B01001_038E,10304569.0,B01001_038E
United States,1,2023,Sex by Age (full),US,B01001_038E,10566737.0,B01001_038E
United States,1,2018,Sex by Age (full),US,B01001_038EA,,B01001_038EA
United States,1,2019,Sex by Age (full),US,B01001_038EA,,B01001_038EA
United States,1,2020,Sex by Age (full),US,B01001_038EA,,B01001_038EA
United States,1,2021,Sex by Age (full),US,B01001_038EA,,B01001_038EA
United States,1,2022,Sex by Age (full),US,B01001_038EA,,B01001_038EA
United States,1,2023,Sex by Age (full),US,B01001_038EA,,B01001_038EA
United States,1,2018,Sex by Age (full),US,B01001_038M,19816.0,B01001_038M
United States,1,2019,Sex by Age (full),US,B01001_038M,16778.0,B01001_038M
United States,1,2020,Sex by Age (full),US,B01001_038M,19366.0,B01001_038M
United States,1,2021,Sex by Age (full),US,B01001_038M,20770.0,B01001_038M
United States,1,2022,Sex by Age (full),US,B01001_038M,22506.0,B01001_038M
United States,1,2023,Sex by Age (full),US,B01001_038M,22256.0,B01001_038M
United States,1,2018,Sex by Age (full),US,B01001_038MA,,B01001_038MA
United States,1,2019,Sex by Age (full),US,B01001_038MA,,B01001_038MA
United States,1,2020,Sex by Age (full),US,B01001_038MA,,B01001_038MA
United States,1,2021,Sex by Age (full),US,B01001_038MA,,B01001_038MA
United States,1,2022,Sex by Age (full),US,B01001_038MA,,B01001_038MA
United States,1,2023,Sex by Age (full),US,B01001_038MA,,B01001_038MA
United States,1,2018,Sex by Age (full),US,B01001_039E,10520142.0,B01001_039E
United States,1,2019,Sex by Age (full),US,B01001_039E,10469781.0,B01001_039E
United States,1,2020,Sex by Age (full),US,B01001_039E,10395144.0,B01001_039E
United States,1,2021,Sex by Age (full),US,B01001_039E,10311454.0,B01001_039E
United States,1,2022,Sex by Age (full),US,B01001_039E,10086469.0,B01001_039E
United States,1,2023,Sex by Age (full),US,B01001_039E,10043210.0,B01001_039E
United States,1,2018,Sex by Age (full),US,B01001_039EA,,B01001_039EA
United States,1,2019,Sex by Age (full),US,B01001_039EA,,B01001_039EA
United States,1,2020,Sex by Age (full),US,B01001_039EA,,B01001_039EA
United States,1,2021,Sex by Age (full),US,B01001_039EA,,B01001_039EA
United States,1,2022,Sex by Age (full),US,B01001_039EA,,B01001_039EA
United States,1,2023,Sex by Age (full),US,B01001_039EA,,B01001_039EA
United States,1,2018,Sex by Age (full),US,B01001_039M,3233.0,B01001_039M
United States,1,2019,Sex by Age (full),US,B01001_039M,4149.0,B01001_039M
United States,1,2020,Sex by Age (full),US,B01001_039M,4276.0,B01001_039M
United States,1,2021,Sex by Age (full),US,B01001_039M,4513.0,B01001_039M
United States,1,2022,Sex by Age (full),US,B01001_039M,4564.0,B01001_039M
United States,1,2023,Sex by Age (full),US,B01001_039M,4046.0,B01001_039M
United States,1,2018,Sex by Age (full),US,B01001_039MA,,B01001_039MA
United States,1,2019,Sex by Age (full),US,B01001_039MA,,B01001_039MA
United States,1,2020,Sex by Age (full),US,B01001_039MA,,B01001_039MA
United States,1,2021,Sex by Age (full),US,B01001_039MA,,B01001_039MA
United States,1,2022,Sex by Age (full),US,B01001_039MA,,B01001_039MA
United States,1,2023,Sex by Age (full),US,B01001_039MA,,B01001_039MA
United States,1,2018,Sex by Age (full),US,B01001_040E,11071342.0,B01001_040E
United States,1,2019,Sex by Age (full),US,B01001_040E,10850737.0,B01001_040E
United States,1,2020,Sex by Age (full),US,B01001_040E,10650734.0,B01001_040E
United States,1,2021,Sex by Age (full),US,B01001_040E,10573403.0,B01001_040E
United States,1,2022,Sex by Age (full),US,B01001_040E,10407290.0,B01001_040E
United States,1,2023,Sex by Age (full),US,B01001_040E,10428235.0,B01001_040E
United States,1,2018,Sex by Age (full),US,B01001_040EA,,B01001_040EA
United States,1,2019,Sex by Age (full),US,B01001_040EA,,B01001_040EA
United States,1,2020,Sex by Age (full),US,B01001_040EA,,B01001_040EA
United States,1,2021,Sex by Age (full),US,B01001_040EA,,B01001_040EA
United States,1,2022,Sex by Age (full),US,B01001_040EA,,B01001_040EA
United States,1,2023,Sex by Age (full),US,B01001_040EA,,B01001_040EA
United States,1,2018,Sex by Age (full),US,B01001_040M,3395.0,B01001_040M
United States,1,2019,Sex by Age (full),US,B01001_040M,3251.0,B01001_040M
United States,1,2020,Sex by Age (full),US,B01001_040M,3588.0,B01001_040M
United States,1,2021,Sex by Age (full),US,B01001_040M,3620.0,B01001_040M
United States,1,2022,Sex by Age (full),US,B01001_040M,3698.0,B01001_040M
United States,1,2023,Sex by Age (full),US,B01001_040M,4025.0,B01001_040M
United States,1,2018,Sex by Age (full),US,B01001_040MA,,B01001_040MA
United States,1,2019,Sex by Age (full),US,B01001_040MA,,B01001_040MA
United States,1,2020,Sex by Age (full),US,B01001_040MA,,B01001_040MA
United States,1,2021,Sex by Age (full),US,B01001_040MA,,B01001_040MA
United States,1,2022,Sex by Age (full),US,B01001_040MA,,B01001_040MA
United States,1,2023,Sex by Age (full),US,B01001_040MA,,B01001_040MA
United States,1,2018,Sex by Age (full),US,B01001_041E,11125653.0,B01001_041E
United States,1,2019,Sex by Age (full),US,B01001_041E,11143260.0,B01001_041E
United States,1,2020,Sex by Age (full),US,B01001_041E,11202165.0,B01001_041E
United States,1,2021,Sex by Age (full),US,B01001_041E,11147337.0,B01001_041E
United States,1,2022,Sex by Age (full),US,B01001_041E,10907144.0,B01001_041E
United States,1,2023,Sex by Age (full),US,B01001_041E,10803732.0,B01001_041E
United States,1,2018,Sex by Age (full),US,B01001_041EA,,B01001_041EA
United States,1,2019,Sex by Age (full),US,B01001_041EA,,B01001_041EA
United States,1,2020,Sex by Age (full),US,B01001_041EA,,B01001_041EA
United States,1,2021,Sex by Age (full),US,B01001_041EA,,B01001_041EA
United States,1,2022,Sex by Age (full),US,B01001_041EA,,B01001_041EA
United States,1,2023,Sex by Age (full),US,B01001_041EA,,B01001_041EA
United States,1,2018,Sex by Age (full),US,B01001_041M,13516.0,B01001_041M
United States,1,2019,Sex by Age (full),US,B01001_041M,17729.0,B01001_041M
United States,1,2020,Sex by Age (full),US,B01001_041M,16724.0,B01001_041M
United States,1,2021,Sex by Age (full),US,B01001_041M,19317.0,B01001_041M
United States,1,2022,Sex by Age (full),US,B01001_041M,19158.0,B01001_041M
United States,1,2023,Sex by Age (full),US,B01001_041M,21500.0,B01001_041M
United States,1,2018,Sex by Age (full),US,B01001_041MA,,B01001_041MA
United States,1,2019,Sex by Age (full),US,B01001_041MA,,B01001_041MA
United States,1,2020,Sex by Age (full),US,B01001_041MA,,B01001_041MA
United States,1,2021,Sex by Age (full),US,B01001_041MA,,B01001_041MA
United States,1,2022,Sex by Age (full),US,B01001_041MA,,B01001_041MA
United States,1,2023,Sex by Age (full),US,B01001_041MA,,B01001_041MA
United States,1,2018,Sex by Age (full),US,B01001_042E,4297464.0,B01001_042E
United States,1,2019,Sex by Age (full),US,B01001_042E,4370261.0,B01001_042E
United States,1,2020,Sex by Age (full),US,B01001_042E,4427289.0,B01001_042E
United States,1,2021,Sex by Age (full),US,B01001_042E,4480669.0,B01001_042E
United States,1,2022,Sex by Age (full),US,B01001_042E,4453471.0,B01001_042E
United States,1,2023,Sex by Age (full),US,B01001_042E,4492270.0,B01001_042E
United States,1,2018,Sex by Age (full),US,B01001_042EA,,B01001_042EA
United States,1,2019,Sex by Age (full),US,B01001_042EA,,B01001_042EA
United States,1,2020,Sex by Age (full),US,B01001_042EA,,B01001_042EA
United States,1,2021,Sex by Age (full),US,B01001_042EA,,B01001_042EA
United States,1,2022,Sex by Age (full),US,B01001_042EA,,B01001_042EA
United States,1,2023,Sex by Age (full),US,B01001_042EA,,B01001_042EA
United States,1,2018,Sex by Age (full),US,B01001_042M,11518.0,B01001_042M
United States,1,2019,Sex by Age (full),US,B01001_042M,13361.0,B01001_042M
United States,1,2020,Sex by Age (full),US,B01001_042M,13903.0,B01001_042M
United States,1,2021,Sex by Age (full),US,B01001_042M,14017.0,B01001_042M
United States,1,2022,Sex by Age (full),US,B01001_042M,14475.0,B01001_042M
United States,1,2023,Sex by Age (full),US,B01001_042M,15853.0,B01001_042M
United States,1,2018,Sex by Age (full),US,B01001_042MA,,B01001_042MA
United States,1,2019,Sex by Age (full),US,B01001_042MA,,B01001_042MA
United States,1,2020,Sex by Age (full),US,B01001_042MA,,B01001_042MA
United States,1,2021,Sex by Age (full),US,B01001_042MA,,B01001_042MA
United States,1,2022,Sex by Age (full),US,B01001_042MA,,B01001_042MA
United States,1,2023,Sex by Age (full),US,B01001_042MA,,B01001_042MA
United States,1,2018,Sex by Age (full),US,B01001_043E,5950150.0,B01001_043E
United States,1,2019,Sex by Age (full),US,B01001_043E,6096664.0,B01001_043E
United States,1,2020,Sex by Age (full),US,B01001_043E,6150445.0,B01001_043E
United States,1,2021,Sex by Age (full),US,B01001_043E,6282051.0,B01001_043E
United States,1,2022,Sex by Age (full),US,B01001_043E,6344590.0,B01001_043E
United States,1,2023,Sex by Age (full),US,B01001_043E,6469350.0,B01001_043E
United States,1,2018,Sex by Age (full),US,B01001_043EA,,B01001_043EA
United States,1,2019,Sex by Age (full),US,B01001_043EA,,B01001_043EA
United States,1,2020,Sex by Age (full),US,B01001_043EA,,B01001_043EA
United States,1,2021,Sex by Age (full),US,B01001_043EA,,B01001_043EA
United States,1,2022,Sex by Age (full),US,B01001_043EA,,B01001_043EA
United States,1,2023,Sex by Age (full),US,B01001_043EA,,B01001_043EA
United States,1,2018,Sex by Age (full),US,B01001_043M,12052.0,B01001_043M
United States,1,2019,Sex by Age (full),US,B01001_043M,14220.0,B01001_043M
United States,1,2020,Sex by Age (full),US,B01001_043M,15143.0,B01001_043M
United States,1,2021,Sex by Age (full),US,B01001_043M,18595.0,B01001_043M
United States,1,2022,Sex by Age (full),US,B01001_043M,15712.0,B01001_043M
United States,1,2023,Sex by Age (full),US,B01001_043M,18580.0,B01001_043M
United States,1,2018,Sex by Age (full),US,B01001_043MA,,B01001_043MA
United States,1,2019,Sex by Age (full),US,B01001_043MA,,B01001_043MA
United States,1,2020,Sex by Age (full),US,B01001_043MA,,B01001_043MA
United States,1,2021,Sex by Age (full),US,B01001_043MA,,B01001_043MA
United States,1,2022,Sex by Age (full),US,B01001_043MA,,B01001_043MA
United States,1,2023,Sex by Age (full),US,B01001_043MA,,B01001_043MA
United States,1,2018,Sex by Age (full),US,B01001_044E,3677823.0,B01001_044E
United States,1,2019,Sex by Age (full),US,B01001_044E,3743900.0,B01001_044E
United States,1,2020,Sex by Age (full),US,B01001_044E,3850294.0,B01001_044E
United States,1,2021,Sex by Age (full),US,B01001_044E,3912065.0,B01001_044E
United States,1,2022,Sex by Age (full),US,B01001_044E,3962963.0,B01001_044E
United States,1,2023,Sex by Age (full),US,B01001_044E,4052765.0,B01001_044E
United States,1,2018,Sex by Age (full),US,B01001_044EA,,B01001_044EA
United States,1,2019,Sex by Age (full),US,B01001_044EA,,B01001_044EA
United States,1,2020,Sex by Age (full),US,B01001_044EA,,B01001_044EA
United States,1,2021,Sex by Age (full),US,B01001_044EA,,B01001_044EA
United States,1,2022,Sex by Age (full),US,B01001_044EA,,B01001_044EA
United States,1,2023,Sex by Age (full),US,B01001_044EA,,B01001_044EA
United States,1,2018,Sex by Age (full),US,B01001_044M,11482.0,B01001_044M
United States,1,2019,Sex by Age (full),US,B01001_044M,11531.0,B01001_044M
United States,1,2020,Sex by Age (full),US,B01001_044M,15091.0,B01001_044M
United States,1,2021,Sex by Age (full),US,B01001_044M,13037.0,B01001_044M
United States,1,2022,Sex by Age (full),US,B01001_044M,13595.0,B01001_044M
United States,1,2023,Sex by Age (full),US,B01001_044M,13253.0,B01001_044M
United States,1,2018,Sex by Age (full),US,B01001_044MA,,B01001_044MA
United States,1,2019,Sex by Age (full),US,B01001_044MA,,B01001_044MA
United States,1,2020,Sex by Age (full),US,B01001_044MA,,B01001_044MA
United States,1,2021,Sex by Age (full),US,B01001_044MA,,B01001_044MA
United States,1,2022,Sex by Age (full),US,B01001_044MA,,B01001_044MA
United States,1,2023,Sex by Age (full),US,B01001_044MA,,B01001_044MA
United States,1,2018,Sex by Age (full),US,B01001_045E,4982715.0,B01001_045E
United States,1,2019,Sex by Age (full),US,B01001_045E,5151607.0,B01001_045E
United States,1,2020,Sex by Age (full),US,B01001_045E,5303633.0,B01001_045E
United States,1,2021,Sex by Age (full),US,B01001_045E,5345785.0,B01001_045E
United States,1,2022,Sex by Age (full),US,B01001_045E,5412557.0,B01001_045E
United States,1,2023,Sex by Age (full),US,B01001_045E,5576237.0,B01001_045E
United States,1,2018,Sex by Age (full),US,B01001_045EA,,B01001_045EA
United States,1,2019,Sex by Age (full),US,B01001_045EA,,B01001_045EA
United States,1,2020,Sex by Age (full),US,B01001_045EA,,B01001_045EA
United States,1,2021,Sex by Age (full),US,B01001_045EA,,B01001_045EA
United States,1,2022,Sex by Age (full),US,B01001_045EA,,B01001_045EA
United States,1,2023,Sex by Age (full),US,B01001_045EA,,B01001_045EA
United States,1,2018,Sex by Age (full),US,B01001_045M,11124.0,B01001_045M
United States,1,2019,Sex by Age (full),US,B01001_045M,10653.0,B01001_045M
United States,1,2020,Sex by Age (full),US,B01001_045M,16432.0,B01001_045M
United States,1,2021,Sex by Age (full),US,B01001_045M,15412.0,B01001_045M
United States,1,2022,Sex by Age (full),US,B01001_045M,14610.0,B01001_045M
United States,1,2023,Sex by Age (full),US,B01001_045M,15826.0,B01001_045M
United States,1,2018,Sex by Age (full),US,B01001_045MA,,B01001_045MA
United States,1,2019,Sex by Age (full),US,B01001_045MA,,B01001_045MA
United States,1,2020,Sex by Age (full),US,B01001_045MA,,B01001_045MA
United States,1,2021,Sex by Age (full),US,B01001_045MA,,B01001_045MA
United States,1,2022,Sex by Age (full),US,B01001_045MA,,B01001_045MA
United States,1,2023,Sex by Age (full),US,B01001_045MA,,B01001_045MA
United States,1,2018,Sex by Age (full),US,B01001_046E,6535832.0,B01001_046E
United States,1,2019,Sex by Age (full),US,B01001_046E,6843745.0,B01001_046E
United States,1,2020,Sex by Age (full),US,B01001_046E,7130592.0,B01001_046E
United States,1,2021,Sex by Age (full),US,B01001_046E,7445758.0,B01001_046E
United States,1,2022,Sex by Age (full),US,B01001_046E,7679431.0,B01001_046E
United States,1,2023,Sex by Age (full),US,B01001_046E,7978348.0,B01001_046E
United States,1,2018,Sex by Age (full),US,B01001_046EA,,B01001_046EA
United States,1,2019,Sex by Age (full),US,B01001_046EA,,B01001_046EA
United States,1,2020,Sex by Age (full),US,B01001_046EA,,B01001_046EA
United States,1,2021,Sex by Age (full),US,B01001_046EA,,B01001_046EA
United States,1,2022,Sex by Age (full),US,B01001_046EA,,B01001_046EA
United States,1,2023,Sex by Age (full),US,B01001_046EA,,B01001_046EA
United States,1,2018,Sex by Age (full),US,B01001_046M,12706.0,B01001_046M
United States,1,2019,Sex by Age (full),US,B01001_046M,15439.0,B01001_046M
United States,1,2020,Sex by Age (full),US,B01001_046M,15437.0,B01001_046M
United States,1,2021,Sex by Age (full),US,B01001_046M,16412.0,B01001_046M
United States,1,2022,Sex by Age (full),US,B01001_046M,19424.0,B01001_046M
United States,1,2023,Sex by Age (full),US,B01001_046M,17513.0,B01001_046M
United States,1,2018,Sex by Age (full),US,B01001_046MA,,B01001_046MA
United States,1,2019,Sex by Age (full),US,B01001_046MA,,B01001_046MA
United States,1,2020,Sex by Age (full),US,B01001_046MA,,B01001_046MA
United States,1,2021,Sex by Age (full),US,B01001_046MA,,B01001_046MA
United States,1,2022,Sex by Age (full),US,B01001_046MA,,B01001_046MA
United States,1,2023,Sex by Age (full),US,B01001_046MA,,B01001_046MA
United States,1,2018,Sex by Age (full),US,B01001_047E,4735934.0,B01001_047E
United States,1,2019,Sex by Age (full),US,B01001_047E,4929902.0,B01001_047E
United States,1,2020,Sex by Age (full),US,B01001_047E,5030479.0,B01001_047E
United States,1,2021,Sex by Age (full),US,B01001_047E,4985427.0,B01001_047E
United States,1,2022,Sex by Age (full),US,B01001_047E,5393379.0,B01001_047E
